itemnumber,available,price1,price2,price3,qty1,qty2,qty3
GJ42XS18,0,"1620.00","","","1","",""
GJ42XS28,4,"1575.00","","","1","",""
GJ42XU10,0,"1620.00","","","1","",""
GJ42XU16,0,"1620.00","","","1","",""
GJ42XU18,0,"1620.00","","","1","",""
GJ42XU18L,0,"1660.00","","","1","",""
GJ42XU28,4,"1620.00","","","1","",""
GJ686F1226,0,"2080.00","","","1","",""
GJ686F1228,0,"2080.00","","","1","",""
GJ686F1228V,0,"2080.00","","","1","",""
GJ686F1230,0,"2080.00","","","1","",""
GJ686F2026,0,"2080.00","","","1","",""
GJ686F2028,0,"2080.00","","","1","",""
GJ686F2028V,0,"2080.00","","","1","",""
GJ686F2030,0,"2080.00","","","1","",""
GJ686FJ6,3,"1899.99","","","1","",""
GJ686FJ8V,1,"1899.99","","","1","",""
GJ686FK0,1,"1950.00","","","1","",""
GJ686FK8V,1,"2040.00","","","1","",""
GJ686FN8,2,"1950.00","","","1","",""
GJ686FR8,2,"3199.00","","","1","",""
GJ686S1230,0,"2185.00","","","1","",""
GJ686S1230BF,0,"2470.00","","","1","",""
GJ686S1230BFL,0,"2470.00","","","1","",""
GJ686S1230KO,0,"2265.00","","","1","",""
GJ686S1230V,0,"2185.00","","","1","",""
GJ686S1232,0,"2185.00","","","1","",""
GJ686S1232BF,0,"2470.00","","","1","",""
GJ686S1232BFL,0,"2470.00","","","1","",""
GJ686S1232KO,0,"2265.00","","","1","",""
GJ686S2030,0,"2185.00","","","1","",""
GJ686S2030V,0,"2185.00","","","1","",""
GJ686SJ0V,2,"2025.00","","","1","",""
GJ686SJ2L,2,"2025.00","","","1","",""
GJ686SK0,3,"2050.00","","","1","",""
GJ686SK0V,1,"2050.00","","","1","",""
GJ80XBLK10,2,"529.00","","","1","",""
GJ80XBLK13,8,"529.00","","","1","",""
GJ80XTU10,5,"629.00","","","1","",""
GJ80XTU15,5,"629.00","","","1","",""
GJ90A192FSRF59,1,"389.00","","","1","",""
GJ90A1M9F18,0,"389.00","","","1","",""
GJ90A1M9F19,0,"389.00","","","1","",""
GJ92F300,1,"600.00","","","1","",""
GJ92F300CA,3,"570.00","","","1","",""
GJ92F300M,11,"620.00","","","1","",""
GJ92F560CA,4,"775.00","","","1","",""
GJ92F700CA,2,"760.00","","","1","",""
GJ92FSR915,1,"735.00","","","1","",""
GJ92FSR920,2,"735.00","","","1","",""
GJ92FSR921,3,"735.00","","","1","",""
GJ92M9AO,2,"600.00","","","1","",""
GJ92M9AOCA,3,"600.00","","","1","",""
GJ92M9AOM,5,"600.00","","","1","",""
GJ92XFMSA15TB,2,"815.00","","","1","",""
GJ92XFMSA20TB,1,"815.00","","","1","",""
GJ92XFMSA21LCO,3,"1070.00","","","1","",""
GJ92XFMSA21SAB,3,"1049.00","","","1","",""
GJ92XFMSA21TB,2,"815.00","","","1","",""
GJ92XFMSDA15,2,"680.00","","","1","",""
GJ92XFMSDA20,1,"680.00","","","1","",""
GJ92XFMSDA21,2,"680.00","","","1","",""
GJ92XPCO20,2,"1500.00","","","1","",""
GJ92XPCO21,1,"1500.00","","","1","",""
GJ92XQFMSDA15,0,"680.00","","","1","",""
GJ92XQFMSDA20,4,"680.00","","","1","",""
GJ92XQFMSDA21,2,"680.00","","","1","",""
GJ92XRD20,4,"1370.00","","","1","",""
GJ92XRD21,2,"1370.00","","","1","",""
GJ941F9ORP,0,"576.00","","","1","",""
GJ941FS9ORP,0,"576.00","","","1","",""
GJ941PL9FDII,7,"399.95","","","1","",""
GJ941PL9II,0,"480.00","","","1","",""
GJ941PL9ODII,5,"480.00","","","1","",""
GJ941PSL9FDII,27,"399.95","","","1","",""
GJ941PSL9II,4,"480.00","","","1","",""
GJ941PSL9ODII,27,"399.95","","","1","",""
GJ941R9,0,"528.00","","","1","",""
GJ941RS9,0,"528.00","","","1","",""
GJ9A4F10,4,"670.00","","","1","",""
GJ9A4F11,0,"670.00","","","1","",""
GJACKHAMMERS,4,"399.00","","","1","",""
GJACKHAMMERSD,32,"445.00","","","1","",""
GJACKPOTR,2,"955.00","","","1","",""
GJAXA1C910FO,3,"370.00","","","1","",""
GJAXA1C915FO,6,"370.00","","","1","",""
GJAXA1C915TAC,2,"449.00","","","1","",""
GJAXA1F910FO,4,"370.00","","","1","",""
GJAXA1F915FO,0,"370.00","","","1","",""
GJAXA1F917FO,0,"370.00","","","1","",""
GJAXA1F921TAC,9,"449.00","","","1","",""
GJAXA1F921TACFD,0,"449.00","","","1","",""
GJAXN9208A1,7,"277.00","","","1","",""
GJAXN9258A1,0,"277.00","","","1","",""
GJAXN9268A1,1,"277.00","","","1","",""
GJAXN9278A1,0,"277.00","","","1","",""
GJBRX1E31620,1,"1300.00","","","1","",""
GJBRX1E33122,1,"1300.00","","","1","",""
GJBRX1E38222,1,"1300.00","","","1","",""
GJBRX1G31620,1,"1300.00","","","1","",""
GJBRX1G33122,1,"1300.00","","","1","",""
GJBRX1G38222,1,"1300.00","","","1","",""
GJBRX1W331,0,"1575.00","","","1","",""
GJCP40G2,1,"158.30","","","1","",""
GJHP45G2,4,"158.30","","","1","",""
GJPMXSBLK30,1,"1050.00","","","1","",""
GJPMXSTG30,0,"1150.00","","","1","",""
GJRC9MPTDG3TBBL,5,"491.00","","","1","",""
GJRC9TDG3TBBL,11,"535.00","","","1","",""
GJRT1X300,9,"530.00","","","1","",""
GJRT1X300SB,0,"530.00","","","1","",""
GJRT1X309,2,"530.00","","","1","",""
GJRT1X309SB,3,"530.00","","","1","",""
GJRT1X400,8,"570.00","","","1","",""
GJRT1X400SB,3,"570.00","","","1","",""
GJRT1X409,0,"570.00","","","1","",""
GJRT1X409SB,3,"570.00","","","1","",""
GJRT1XH300,2,"695.00","","","1","",""
GJRT1XH300SB,2,"695.00","","","1","",""
GJRT1XRT300,1,"550.00","","","1","",""
GJRT1XRT300SB,0,"550.00","","","1","",""
GJRT1XRT309,1,"550.00","","","1","",""
GJRT1XRT309SB,0,"550.00","","","1","",""
GJRT1XRT400,2,"590.00","","","1","",""
GJRT1XRT400SB,3,"590.00","","","1","",""
GJRT1XRT409,2,"590.00","","","1","",""
GJRT1XRT409SB,3,"590.00","","","1","",""
GJRT1XU300,0,"1020.00","","","1","",""
GJRT1XU300SB,2,"1020.00","","","1","",""
GJRT1XU309,2,"1020.00","","","1","",""
GJRT1XU309SB,2,"1020.00","","","1","",""
GJRTAC316IT,2,"1885.00","","","1","",""
GJRTAC316L,1,"1885.00","","","1","",""
GJRTAC316SBIT,0,"1885.00","","","1","",""
GJRTAC382L,0,"1885.00","","","1","",""
GJRTAC416L,2,"1955.00","","","1","",""
GJRTAC482L,0,"1955.00","","","1","",""
GJRTXA312,1,"749.99","","","1","",""
GJRTXA31216MT,0,"795.00","","","1","",""
GJRTXA31316MT,0,"795.00","","","1","",""
GJRTXA31320MT,0,"795.00","","","1","",""
GJRTXA31520MT,0,"795.00","","","1","",""
GJRTXA315L,2,"779.99","","","1","",""
GJRTXA31616MT,0,"795.00","","","1","",""
GJRTXA31620MT,0,"795.00","","","1","",""
GJRTXA31822MT,0,"795.00","","","1","",""
GJRTXA32022MT,0,"795.00","","","1","",""
GJRTXA320L,1,"779.99","","","1","",""
GJRTXA33122MT,0,"795.00","","","1","",""
GJRTXA331R10,1,"795.00","","","1","",""
GJRTXA35122MT,0,"795.00","","","1","",""
GJRTXA35222MT,0,"795.00","","","1","",""
GJRTXA352L,1,"769.99","","","1","",""
GJRTXA37022MT,0,"795.00","","","1","",""
GJRTXA38222MT,0,"795.00","","","1","",""
GJRTXA382L,2,"789.99","","","1","",""
GJRTXA41520MT,0,"825.00","","","1","",""
GJRTXA41620MT,0,"825.00","","","1","",""
GJRTXA41822MT,0,"825.00","","","1","",""
GJRTXA42022MT,0,"825.00","","","1","",""
GJRTXA43122MT,0,"825.00","","","1","",""
GJRTXA45122MT,0,"825.00","","","1","",""
GJRTXA45222MT,0,"825.00","","","1","",""
GJRTXA47022MT,0,"825.00","","","1","",""
GJRTXA48222MT,0,"825.00","","","1","",""
GJRTXA715,1,"929.99","","","1","",""
GJRTXA71520MT,0,"965.00","","","1","",""
GJRTXA71620MT,0,"965.00","","","1","",""
GJRTXA71822MT,0,"965.00","","","1","",""
GJRTXA72022MT,0,"965.00","","","1","",""
GJRTXA75122MT,0,"965.00","","","1","",""
GJRTXA77022MT,0,"965.00","","","1","",""
GJRTXA78222MT,0,"965.00","","","1","",""
GJRTXAGB31220,0,"1400.00","","","1","",""
GJRTXAGB31424,0,"1400.00","","","1","",""
GJRTXAGB31620,0,"1400.00","","","1","",""
GJRTXAGB31924,0,"1400.00","","","1","",""
GJRTXAGB33124,0,"1400.00","","","1","",""
GJRTXAGB37024,0,"1400.00","","","1","",""
GJRTXAGB37124,0,"1400.00","","","1","",""
GJRTXAGB38224,0,"1400.00","","","1","",""
GJRTXAGM31220,0,"1500.00","","","1","",""
GJRTXAGM31424,0,"1500.00","","","1","",""
GJRTXAGM31620,0,"1500.00","","","1","",""
GJRTXAGM31924,0,"1500.00","","","1","",""
GJRTXAGM33124,0,"1500.00","","","1","",""
GJRTXAGM37024,0,"1500.00","","","1","",""
GJRTXAGM37124,0,"1500.00","","","1","",""
GJRTXAGM38224,0,"1500.00","","","1","",""
GJRTXARC312,0,"1900.00","","","1","",""
GJRTXATB31224,0,"1500.00","","","1","",""
GJRTXATB31624,0,"1500.00","","","1","",""
GJRTXATB38226,0,"1500.00","","","1","",""
GJRTXATM31224,0,"1600.00","","","1","",""
GJRTXATM31624,0,"1600.00","","","1","",""
GJRTXATM38226,0,"1600.00","","","1","",""
GJRTXB31220MT,0,"720.00","","","1","",""
GJRTXB31422MT,0,"720.00","","","1","",""
GJRTXB31520MT,0,"720.00","","","1","",""
GJRTXB31620MT,0,"720.00","","","1","",""
GJRTXB31822MT,0,"720.00","","","1","",""
GJRTXB31922MT,0,"720.00","","","1","",""
GJRTXB32022MT,0,"720.00","","","1","",""
GJRTXB33122MT,0,"720.00","","","1","",""
GJRTXB34022MT,0,"720.00","","","1","",""
GJRTXB34122MT,0,"720.00","","","1","",""
GJRTXB35222MT,0,"720.00","","","1","",""
GJRTXB37022MT,0,"720.00","","","1","",""
GJRTXB37122MT,0,"720.00","","","1","",""
GJRTXB38222MT,0,"720.00","","","1","",""
GJRTXB41422MT,0,"770.00","","","1","",""
GJRTXB415,0,"739.99","","","1","",""
GJRTXB41520MT,0,"770.00","","","1","",""
GJRTXB416,0,"739.99","","","1","",""
GJRTXB41620MT,0,"770.00","","","1","",""
GJRTXB41822MT,0,"770.00","","","1","",""
GJRTXB42022MT,0,"770.00","","","1","",""
GJRTXB43122MT,0,"770.00","","","1","",""
GJRTXB440,2,"729.99","","","1","",""
GJRTXB44022MT,0,"770.00","","","1","",""
GJRTXB44122MT,0,"770.00","","","1","",""
GJRTXB470,1,"770.00","","","1","",""
GJRTXB47022MT,0,"770.00","","","1","",""
GJRTXB47122MT,0,"770.00","","","1","",""
GJRTXB48222MT,0,"770.00","","","1","",""
GJRTXC316,0,"930.00","","","1","",""
GJRTXC316S,0,"1000.00","","","1","",""
GJRTXC382,0,"930.00","","","1","",""
GJRTXC382CA,0,"930.00","","","1","",""
GJRTXC382CAS,0,"1000.00","","","1","",""
GJRTXC382S,0,"1000.00","","","1","",""
GJRTXC482,0,"980.00","","","1","",""
GJRTXCMC316,2,"1260.00","","","1","",""
GJRTXCMC316SB,0,"1260.00","","","1","",""
GJRTXCMC382,3,"1260.00","","","1","",""
GJRTXCMC382SB,1,"1260.00","","","1","",""
GJRTXE31216MT,0,"665.00","","","1","",""
GJRTXE31220MT,0,"665.00","","","1","",""
GJRTXE313,4,"639.99","","","1","",""
GJRTXE31316MT,0,"665.00","","","1","",""
GJRTXE31320MT,0,"665.00","","","1","",""
GJRTXE31422MT,0,"665.00","","","1","",""
GJRTXE314R8,0,"665.00","","","1","",""
GJRTXE315,0,"665.00","","","1","",""
GJRTXE31520MT,0,"665.00","","","1","",""
GJRTXE31620MT,0,"665.00","","","1","",""
GJRTXE31822MT,0,"665.00","","","1","",""
GJRTXE31922MT,0,"665.00","","","1","",""
GJRTXE320,3,"665.00","","","1","",""
GJRTXE32022MT,0,"665.00","","","1","",""
GJRTXE33122MT,0,"665.00","","","1","",""
GJRTXE34022MT,0,"665.00","","","1","",""
GJRTXE34122MT,0,"665.00","","","1","",""
GJRTXE35222MT,0,"665.00","","","1","",""
GJRTXE370,3,"639.99","","","1","",""
GJRTXE37022MT,0,"665.00","","","1","",""
GJRTXE37122MT,0,"665.00","","","1","",""
GJRTXE38222MT,0,"665.00","","","1","",""
GJRTXEC31220MT,0,"665.00","","","1","",""
GJRTXEC31316MT,0,"665.00","","","1","",""
GJRTXEC31422MT,0,"665.00","","","1","",""
GJRTXEC31520MT,0,"665.00","","","1","",""
GJRTXEC31620MT,0,"665.00","","","1","",""
GJRTXEC35222MT,0,"665.00","","","1","",""
GJRTXEC38220MT,0,"665.00","","","1","",""
GJRTXG315,0,"965.00","","","1","",""
GJRTXG316,0,"965.00","","","1","",""
GJRTXG318,0,"919.99","","","1","",""
GJRTXG320,0,"965.00","","","1","",""
GJRTXG340,0,"965.00","","","1","",""
GJRTXG370,3,"919.99","","","1","",""
GJRTXG382,0,"965.00","","","1","",""
GJRTXRBS315,0,"1040.00","","","1","",""
GJRTXRBS316,0,"1040.00","","","1","",""
GJRTXRBS318,0,"1040.00","","","1","",""
GJRTXRBS319,1,"1040.00","","","1","",""
GJRTXRBS320,1,"1040.00","","","1","",""
GJRTXRBS331R10,0,"1040.00","","","1","",""
GJRTXRBS341,0,"1040.00","","","1","",""
GJRTXRBS370,2,"1040.00","","","1","",""
GJRTXRBS382,0,"1040.00","","","1","",""
GJRTXRBT316,0,"1200.00","","","1","",""
GJRTXRBT319,1,"1200.00","","","1","",""
GJRTXRBT331,2,"1200.00","","","1","",""
GJRTXRBT370,2,"1200.00","","","1","",""
GJRTXRBT382,2,"1200.00","","","1","",""
GJRTXRC316,2,"1200.00","","","1","",""
GJRTXRC319,1,"1200.00","","","1","",""
GJRTXRC331,2,"1200.00","","","1","",""
GJRTXRC370,2,"1200.00","","","1","",""
GJRTXRC382,1,"1200.00","","","1","",""
GJRTXRFLC319,2,"1200.00","","","1","",""
GJRTXRFLC331,2,"1200.00","","","1","",""
GJRTXRFLC370,1,"1200.00","","","1","",""
GJRTXRSV312R8,0,"1380.00","","","1","",""
GJRTXRSV314R14,4,"1380.00","","","1","",""
GJRTXRSV315,3,"1380.00","","","1","",""
GJRTXRSV316,2,"1380.00","","","1","",""
GJRTXRSV319,2,"1380.00","","","1","",""
GJRTXRSV331R10,2,"1380.00","","","1","",""
GJRTXRSV370,1,"1380.00","","","1","",""
GJRTXRSV382,0,"1380.00","","","1","",""
GJRTXRT316,3,"920.00","","","1","",""
GJRTXRT318,1,"920.00","","","1","",""
GJRTXRT319,3,"920.00","","","1","",""
GJRTXRT320,2,"920.00","","","1","",""
GJRTXRT331R10,0,"920.00","","","1","",""
GJRTXRT340,7,"920.00","","","1","",""
GJRTXRT341,0,"920.00","","","1","",""
GJRTXRT370,0,"920.00","","","1","",""
GJRTXRT382,0,"920.00","","","1","",""
GJRTXRT416,1,"970.00","","","1","",""
GJRTXRT418,1,"970.00","","","1","",""
GJRTXRT419,1,"970.00","","","1","",""
GJRTXRT431R10,3,"970.00","","","1","",""
GJRTXRT470,1,"970.00","","","1","",""
GJRTXRT482,2,"970.00","","","1","",""
GJRTXRTR31216,3,"960.00","","","1","",""
GJRTXRTR31316,0,"960.00","","","1","",""
GJRTXRTR31320,2,"960.00","","","1","",""
GJRTXRTR31616,0,"960.00","","","1","",""
GJRTXU316CA,2,"1325.00","","","1","",""
GJRTXU382CA,0,"1325.00","","","1","",""
GJRTXVA316,2,"1170.00","","","1","",""
GJRTXVA318,2,"1170.00","","","1","",""
GJRTXVA319,2,"1170.00","","","1","",""
GJRTXVA320,2,"1170.00","","","1","",""
GJRTXVA331R10,1,"1170.00","","","1","",""
GJRTXVA340,2,"1170.00","","","1","",""
GJRTXVA341,1,"1170.00","","","1","",""
GJRTXVA370,2,"1170.00","","","1","",""
GJRTXVA382,1,"1170.00","","","1","",""
GJRTXVA416,0,"1220.00","","","1","",""
GJRTXVA418,0,"1220.00","","","1","",""
GJRTXVA419,0,"1220.00","","","1","",""
GJRTXVA431R10,2,"1220.00","","","1","",""
GJRTXVA470,2,"1220.00","","","1","",""
GJRTXVA482,1,"1220.00","","","1","",""
GJRTXVW316,3,"1170.00","","","1","",""
GJRTXVW318,1,"1170.00","","","1","",""
GJRTXVW319,0,"1170.00","","","1","",""
GJRTXVW320,0,"1170.00","","","1","",""
GJRTXVW331R10,2,"1170.00","","","1","",""
GJRTXVW340,1,"1170.00","","","1","",""
GJRTXVW341,1,"1170.00","","","1","",""
GJRTXVW370,2,"1170.00","","","1","",""
GJRTXVW382,3,"1170.00","","","1","",""
GJRTXVW416,2,"1220.00","","","1","",""
GJRTXVW418,2,"1220.00","","","1","",""
GJRTXVW419,0,"1220.00","","","1","",""
GJRTXVW431R10,0,"1220.00","","","1","",""
GJRTXVW470,2,"1220.00","","","1","",""
GJRTXVW482,2,"1220.00","","","1","",""
GJRTXWV31220,4,"915.00","","","1","",""
GJRTXWV31220MT,0,"960.00","","","1","",""
GJRTXWV31320,9,"899.99","","","1","",""
GJRTXWV31320MT,0,"960.00","","","1","",""
GJRTXWV31620,5,"1060.99","","","1","",""
GJRTXWV31620MT,0,"1150.00","","","1","",""
GJRXTRFLS313,4,"1200.00","","","1","",""
GJRXTRFLS315,1,"1200.00","","","1","",""
GJRXTRFLS316,5,"1200.00","","","1","",""
GJRXTRFLS320,4,"1200.00","","","1","",""
GJRXTRFLS382,1,"1200.00","","","1","",""
GJS92F500,0,"760.00","","","1","",""
GJS92F510,0,"760.00","","","1","",""
GJS92F510CA,9,"729.99","","","1","",""
GJS92F520,0,"760.00","","","1","",""
GJS92M9A1CA,3,"685.00","","","1","",""
GJS92M9A4G,1,"839.99","","","1","",""
GJS92M9A4GM,8,"890.00","","","1","",""
GJS92M9A4M15,2,"890.00","","","1","",""
GJS92QM9A4G,2,"890.00","","","1","",""
GJS92QM9A4GM,5,"890.00","","","1","",""
GJS92QM9A4M15,2,"890.00","","","1","",""
GJXC4F20,1,"550.00","","","1","",""
GJXC4F21,0,"550.00","","","1","",""
GJXC9F20,0,"550.00","","","1","",""
GJXC9F21,0,"550.00","","","1","",""
GJXF4F20,0,"550.00","","","1","",""
GJXF4F21,0,"550.00","","","1","",""
GJXF5F25,0,"600.00","","","1","",""
GJXF9F20,0,"550.00","","","1","",""
GJXF9F21,4,"550.00","","","1","",""
GJXP10,9,"153.99","","","1","",""
GJXP10CTHC,3,"284.00","","","1","",""
GJXP10NTB,7,"154.00","","","1","",""
GK12SPST,3,"617.95","","","1","",""
GK12SPSTX,2,"617.95","","","1","",""
GK245BL,2,"500.00","","","1","",""
GK245ST,1,"549.95","","","1","",""
GKAR1228,0,"387.39","","","1","",""
GKAR1228BRZ,0,"420.95","","","1","",""
GKAR2026Y,0,"387.39","","","1","",""
GKAR2028,0,"387.39","","","1","",""
GKAR2828,0,"387.39","","","1","",""
GKAR2828HT,1,"442.89","","","1","",""
GKAR41026Y,0,"387.39","","","1","",""
GKAR41028,0,"387.39","","","1","",""
GKC18G4,0,"2760.00","","","1","",""
GKC18SS,0,"2811.60","","","1","",""
GKCOBRA22SP4RFO,8,"849.00","","","1","",""
GKCOBRA22SP6RFO,49,"849.00","","","1","",""
GKCOBRASB2BB,15,"849.00","","","1","",""
GKCOBRASB2BBS,6,"849.00","","","1","",""
GKCOBRASB3BB,5,"849.00","","","1","",""
GKCOBRASB3BBTLS,52,"929.99","","","1","",""
GKCOBRASB4TS,8,"849.00","","","1","",""
GKIRSTT12,0,"553.89","","","1","",""
GKIRSTTS12,0,"365.19","","","1","",""
GKODIAKSP4RTS,0,"1359.00","","","1","",""
GKOF12RA,11,"439.95","","","1","",""
GKOF12RP26,0,"439.95","","","1","",""
GKOF12SPE28,4,"499.95","","","1","",""
GKOF12SPE30,17,"479.95","","","1","",""
GKOF12SVE,40,"429.95","","","1","",""
GKOF12SVE26,12,"429.95","","","1","",""
GKOF12SVE30,0,"479.95","","","1","",""
GKOF20RA,0,"439.95","","","1","",""
GKOF20RP26,0,"439.95","","","1","",""
GKOF20SPE28,0,"499.95","","","1","",""
GKOF20SVE,0,"479.95","","","1","",""
GKOF28SPE28,7,"492.95","","","1","",""
GKOF410SPE28,0,"499.95","","","1","",""
GKOF410SVE,1,"429.95","","","1","",""
GKS7BLK,0,"452.00","","","1","",""
GKS7GRN,3,"512.00","","","1","",""
GKS7TAN,4,"512.00","","","1","",""
GKSA1903,0,"328.90","","","1","",""
GKSA2150,0,"229.39","","","1","",""
GKSA2152,0,"286.48","","","1","",""
GKSA2159,0,"286.48","","","1","",""
GKSA2160,0,"151.20","","","1","",""
GKSA2161,6,"151.20","","","1","",""
GKSA2162,3,"151.20","","","1","",""
GKSA2163,0,"151.20","","","1","",""
GKSA2166,0,"168.00","","","1","",""
GKSA2167,0,"168.00","","","1","",""
GKSA2168,0,"188.60","","","1","",""
GKSA2172,0,"151.20","","","1","",""
GKSA2180LH,7,"192.00","","","1","",""
GKSA2190,1,"240.80","","","1","",""
GKSA2220,9,"127.65","","","1","",""
GKSA2220BSC,0,"193.14","","","1","",""
GKSA2221,6,"141.12","","","1","",""
GKSA2222,5,"172.48","","","1","",""
GKSA2223,0,"189.28","","","1","",""
GKSA2225,0,"172.48","","","1","",""
GKSA2226,0,"189.28","","","1","",""
GKSA2227,0,"172.48","","","1","",""
GKSA2228,0,"189.28","","","1","",""
GKSA2235,0,"127.65","","","1","",""
GKSA2238,0,"172.48","","","1","",""
GKSA2238LH,0,"172.48","","","1","",""
GKSA2240,0,"127.65","","","1","",""
GKSA2240BSC,0,"193.14","","","1","",""
GKSA2243,0,"168.00","","","1","",""
GKSA2244,0,"172.48","","","1","",""
GKSA2245,0,"141.12","","","1","",""
GKSA2252,0,"172.48","","","1","",""
GKSA2270,0,"189.28","","","1","",""
GKSA2280,9,"139.15","","","1","",""
GKSA2302,5,"127.65","","","1","",""
GKSA2306,0,"127.65","","","1","",""
GKSA2338,0,"183.68","","","1","",""
GKSA2441,0,"138.00","","","1","",""
GKSA2442,0,"138.00","","","1","",""
GKSA2443,0,"138.00","","","1","",""
GKSA2444,0,"138.00","","","1","",""
GKSA2445,0,"138.00","","","1","",""
GKSA2446,0,"138.00","","","1","",""
GKSA3168,7,"168.00","","","1","",""
GKSA3238,0,"189.28","","","1","",""
GKSA4100,0,"142.99","","","1","",""
GKSA9130,0,"284.90","","","1","",""
GKSAM38,1,"284.90","","","1","",""
GKSG,0,"650.00","","","1","",""
GKSG25BLK,0,"920.75","","","1","",""
GKSG25GRN,0,"964.95","","","1","",""
GKSG25TAN,0,"964.95","","","1","",""
GKSG410BLK,21,"402.95","","","1","",""
GKSG410GRN,26,"439.95","","","1","",""
GKSG410TAN,7,"439.95","","","1","",""
GKSGBLKD,7,"924.95","","","1","",""
GKSGNR,0,"674.95","","","1","",""
GKSGNRGRN,0,"748.00","","","1","",""
GKSGNRTAN,0,"748.00","","","1","",""
GKSGODG,10,"714.00","","","1","",""
GKSGTAN,6,"714.00","","","1","",""
GKV103CBL00,2,"1373.39","","","1","",""
GKV103PBL00,0,"1177.19","","","1","",""
GKV10CAP20,0,"1279.22","","","1","",""
GKV10CBL20,1,"1255.67","","","1","",""
GKV10CFD20,4,"1279.22","","","1","",""
GKV10CMCBLK20,1,"1491.11","","","1","",""
GKV10PAP20,2,"1082.99","","","1","",""
GKV10PAP30,3,"1161.50","","","1","",""
GKV10PBL20,2,"1059.47","","","1","",""
GKV10PBL30,2,"1137.95","","","1","",""
GKV10PFD20,7,"1082.99","","","1","",""
GKV10PFD30,16,"1161.50","","","1","",""
GKV22CBL00,2,"670.13","","","1","",""
GKV22CFD00,1,"685.90","","","1","",""
GKV22CFD03,1,"685.90","","","1","",""
GKV40CBL20,2,"1279.22","","","1","",""
GKV453CBL00,1,"1373.39","","","1","",""
GKV453PBL00,0,"1177.19","","","1","",""
GKV45CAP20,2,"1279.22","","","1","",""
GKV45CBL20,3,"1255.67","","","1","",""
GKV45CFD20,2,"1279.22","","","1","",""
GKV45CMCBLK20,1,"1491.11","","","1","",""
GKV45PAP20,1,"1082.99","","","1","",""
GKV45PAP30,1,"1161.50","","","1","",""
GKV45PBL20,3,"1059.47","","","1","",""
GKV45PBL30,0,"1137.95","","","1","",""
GKV45PFD20,2,"1082.99","","","1","",""
GKV45PFD30,1,"1161.50","","","1","",""
GKV903CBL00,2,"1373.39","","","1","",""
GKV903PBL00,0,"1177.19","","","1","",""
GKV90CAP20,1,"1279.22","","","1","",""
GKV90CBL20,3,"1255.67","","","1","",""
GKV90CFD20,0,"1279.22","","","1","",""
GKV90CMCBLK20,2,"1491.11","","","1","",""
GKV90PAP20,1,"1082.99","","","1","",""
GKV90PAP30,0,"1161.50","","","1","",""
GKV90PBL20,2,"1059.47","","","1","",""
GKV90PBL30,0,"1137.95","","","1","",""
GKV90PFD20,0,"1082.99","","","1","",""
GKV90PFD30,0,"1161.50","","","1","",""
GKV90PMCBLK20,2,"1310.61","","","1","",""
GKX9094RD10,0,"394.90","","","1","",""
GL0009P3N,2,"84.07","","","1","",""
GL0009P3Y,2,"84.07","","","1","",""
GL0009S5N,2,"99.36","","","1","",""
GL0009S5Y,4,"99.36","","","1","",""
GL0009S6G,3,"99.36","","","1","",""
GL0010S5N,0,"99.36","","","1","",""
GL0010S5Y,2,"99.36","","","1","",""
GL0011S5Y,3,"99.36","","","1","",""
GL0011S6G,1,"99.36","","","1","",""
GL0015P3Y,3,"91.72","","","1","",""
GL0015P5N,2,"107.01","","","1","",""
GL0015P5Y,1,"107.01","","","1","",""
GL0015P6G,2,"107.01","","","1","",""
GL0016P5Y,2,"107.01","","","1","",""
GL02,2,"120.00","","","1","",""
GL10243SSBLK,4,"765.95","","","1","",""
GL10243SSBRZ,4,"765.95","","","1","",""
GL10243SSFDE,0,"765.95","","","1","",""
GL10243SSODG,0,"765.95","","","1","",""
GL10243SSPGRN,0,"832.95","","","1","",""
GL10243SSTNG,2,"765.95","","","1","",""
GL10308BLK,0,"765.95","","","1","",""
